gndId,preferredName,bio,dateOfBirth,dateOfDeath,placeOfBirth,placeOfDeath,professionOrOccupation,sameAs
https://d-nb.info/gnd/117767360,"Bayard, Jean-François-Alfred",,1796-03-17,1853-02-20,https://d-nb.info/gnd/4315429-3,https://d-nb.info/gnd/4044660-8,_:bn702071,http://www.wikidata.org/entity/Q2074119
https://d-nb.info/gnd/118507400,"Bauernfeld, Eduard von","Schrieb vor allem Lustspiele und Gesellschaftsstücke. 1882 Verleihung der Ehrenbürgerschaft der Stadt Wien, 1883 Verleihung des Ehrendoktorats der Universität Wien.",1802-01-03,1890-08-09,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn10303128,http://id.loc.gov/rwo/agents/n88661128
https://d-nb.info/gnd/118507400,"Bauernfeld, Eduard von","Schrieb vor allem Lustspiele und Gesellschaftsstücke. 1882 Verleihung der Ehrenbürgerschaft der Stadt Wien, 1883 Verleihung des Ehrendoktorats der Universität Wien.",1802-01-03,1890-08-09,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn10303128,http://viaf.org/viaf/34490567
https://d-nb.info/gnd/118507400,"Bauernfeld, Eduard von","Schrieb vor allem Lustspiele und Gesellschaftsstücke. 1882 Verleihung der Ehrenbürgerschaft der Stadt Wien, 1883 Verleihung des Ehrendoktorats der Universität Wien.",1802-01-03,1890-08-09,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn10303128,http://www.wikidata.org/entity/Q78865
https://d-nb.info/gnd/118507400,"Bauernfeld, Eduard von","Schrieb vor allem Lustspiele und Gesellschaftsstücke. 1882 Verleihung der Ehrenbürgerschaft der Stadt Wien, 1883 Verleihung des Ehrendoktorats der Universität Wien.",1802-01-03,1890-08-09,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn10303128,https://dbpedia.org/resource/Eduard_von_Bauernfeld
https://d-nb.info/gnd/118507400,"Bauernfeld, Eduard von","Schrieb vor allem Lustspiele und Gesellschaftsstücke. 1882 Verleihung der Ehrenbürgerschaft der Stadt Wien, 1883 Verleihung des Ehrendoktorats der Universität Wien.",1802-01-03,1890-08-09,https://d-nb.info/gnd/4066009-6,https://d-nb.info/gnd/4066009-6,_:bn10303128,https://isni.org/isni/0000000108863810
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,https://www.filmportal.de/E9228F6C7D4C4449B67CA5B6AC097562
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,https://isni.org/isni/0000000122818039
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,https://d-nb.info/gnd/187139474
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,http://www.wikidata.org/entity/Q170800
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,http://viaf.org/viaf/73850932
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,http://id.loc.gov/rwo/agents/n79040086
https://d-nb.info/gnd/118518399,"Calderón de la Barca, Pedro","1637 Ernennung zum Ritter des Santiago-Ordens, 1651 Priesterweihe, 1663 Ehrenkaplan",1600-01-17,1681-05-25,https://d-nb.info/gnd/4036862-2,https://d-nb.info/gnd/4036862-2,_:bn10314438,https://d-nb.info/gnd/156233649
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,https://isni.org/isni/0000000121012885
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,https://www.filmportal.de/60A85429407444DFB6621A9F4582884B
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,https://dbpedia.org/resource/Alexandre_Dumas
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,https://d-nb.info/gnd/160654017
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,http://www.wikidata.org/entity/Q38337
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,http://viaf.org/viaf/51688902
https://d-nb.info/gnd/118528068,"Dumas, Alexandre",,1802-07-24,1870-12-05,https://d-nb.info/gnd/4378390-9,,_:bn10326219,http://id.loc.gov/rwo/agents/n79042162
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://www.filmportal.de/CCBAA3CEF5654B98AD772651F9023DE6
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://isni.org/isni/0000000120999104
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://dbpedia.org/resource/Johann_Wolfgang_von_Goethe
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/185848826
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/185808069
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/1131918517
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/1095607278
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/1022736213
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/1014927390
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/101488358X
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,http://www.wikidata.org/entity/Q5879
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,http://viaf.org/viaf/24602065
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,http://id.loc.gov/rwo/agents/n79003362
https://d-nb.info/gnd/118540238,"Goethe, Johann Wolfgang von","Staatsmann, Geheimrat",1749-08-28,1832-03-22,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4065105-8,_:bn10340232,https://d-nb.info/gnd/1032060956
https://d-nb.info/gnd/118555324,"Iffland, August Wilhelm",,1759-04-19,1814-09-22,https://d-nb.info/gnd/4023349-2,https://d-nb.info/gnd/4005728-8,_:bn731442,http://id.loc.gov/rwo/agents/n82220062
https://d-nb.info/gnd/118555324,"Iffland, August Wilhelm",,1759-04-19,1814-09-22,https://d-nb.info/gnd/4023349-2,https://d-nb.info/gnd/4005728-8,_:bn731442,http://viaf.org/viaf/166145858027523021988
https://d-nb.info/gnd/118555324,"Iffland, August Wilhelm",,1759-04-19,1814-09-22,https://d-nb.info/gnd/4023349-2,https://d-nb.info/gnd/4005728-8,_:bn731442,http://www.wikidata.org/entity/Q215115
https://d-nb.info/gnd/118555324,"Iffland, August Wilhelm",,1759-04-19,1814-09-22,https://d-nb.info/gnd/4023349-2,https://d-nb.info/gnd/4005728-8,_:bn731442,https://dbpedia.org/resource/August_Wilhelm_Iffland
https://d-nb.info/gnd/118555324,"Iffland, August Wilhelm",,1759-04-19,1814-09-22,https://d-nb.info/gnd/4023349-2,https://d-nb.info/gnd/4005728-8,_:bn731442,https://isni.org/isni/0000000109108198
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,https://d-nb.info/gnd/127428933
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,https://isni.org/isni/0000000080764115
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,https://dbpedia.org/resource/August_von_Kotzebue
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,https://d-nb.info/gnd/16018598X
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,http://www.wikidata.org/entity/Q57242
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,http://viaf.org/viaf/14771963
https://d-nb.info/gnd/118565796,"Kotzebue, August von","1800 als polit. verdächtig nach Sibirien verbannt, nach 4 Monaten jedoch begnadigt; wurde von Karl Ludwig Sand 1819 in Mannheim erdolcht",1761-05-03,1819-03-23,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4037372-1,_:bn10354121,http://id.loc.gov/rwo/agents/n50000570
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,http://id.loc.gov/rwo/agents/n83132693
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,http://viaf.org/viaf/24787785
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,http://www.wikidata.org/entity/Q154203
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,https://d-nb.info/gnd/1325002666
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,https://dbpedia.org/resource/Albert_Lortzing
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,https://isni.org/isni/0000000121247377
https://d-nb.info/gnd/118574469,"Lortzing, Albert",,1801-10-23,1851-01-21,https://d-nb.info/gnd/4005728-8,https://d-nb.info/gnd/4005728-8,_:bn10361947,https://www.filmportal.de/6810FCECD37B49C59B40623A1DF23DAE
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://d-nb.info/gnd/189458372
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://www.filmportal.de/76DC042C1C20404EB780B3BA8A3B1BA7
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://isni.org/isni/0000000121032691
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://dbpedia.org/resource/Friedrich_Schiller
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://d-nb.info/gnd/174166745
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://d-nb.info/gnd/159164559
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,http://id.loc.gov/rwo/agents/n79111538
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://d-nb.info/gnd/1025671430
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,http://www.wikidata.org/entity/Q22670
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,http://viaf.org/viaf/96994450
https://d-nb.info/gnd/118607626,"Schiller, Friedrich",1789 Professor für Geschichte in Jena; 1802 nobilitiert,1759-11-10,1805-05-09,https://d-nb.info/gnd/4037443-9,https://d-nb.info/gnd/4065105-8,_:bn10384956,https://d-nb.info/gnd/17404092X
https://d-nb.info/gnd/118610813,"Schröder, Friedrich Ludwig",,1744-11-03,1816-09-03,https://d-nb.info/gnd/4053950-7,https://d-nb.info/gnd/4049432-9,_:bn10387553,http://id.loc.gov/rwo/agents/n83013978
https://d-nb.info/gnd/118610813,"Schröder, Friedrich Ludwig",,1744-11-03,1816-09-03,https://d-nb.info/gnd/4053950-7,https://d-nb.info/gnd/4049432-9,_:bn10387553,http://viaf.org/viaf/59210456
https://d-nb.info/gnd/118610813,"Schröder, Friedrich Ludwig",,1744-11-03,1816-09-03,https://d-nb.info/gnd/4053950-7,https://d-nb.info/gnd/4049432-9,_:bn10387553,http://www.wikidata.org/entity/Q213877
https://d-nb.info/gnd/118610813,"Schröder, Friedrich Ludwig",,1744-11-03,1816-09-03,https://d-nb.info/gnd/4053950-7,https://d-nb.info/gnd/4049432-9,_:bn10387553,https://d-nb.info/gnd/1035138891
https://d-nb.info/gnd/118610813,"Schröder, Friedrich Ludwig",,1744-11-03,1816-09-03,https://d-nb.info/gnd/4053950-7,https://d-nb.info/gnd/4049432-9,_:bn10387553,https://dbpedia.org/resource/Friedrich_Ludwig_Schr%C3%B6der
https://d-nb.info/gnd/118610813,"Schröder, Friedrich Ludwig",,1744-11-03,1816-09-03,https://d-nb.info/gnd/4053950-7,https://d-nb.info/gnd/4049432-9,_:bn10387553,https://isni.org/isni/0000000108578761
https://d-nb.info/gnd/118612425,"Scribe, Eugène",,1791-12-24,1861-02-20,https://d-nb.info/gnd/4044660-8,https://d-nb.info/gnd/4044660-8,_:bn10388847,https://www.filmportal.de/C20A250F9A16454884E4675CC42D318A
https://d-nb.info/gnd/118612425,"Scribe, Eugène",,1791-12-24,1861-02-20,https://d-nb.info/gnd/4044660-8,https://d-nb.info/gnd/4044660-8,_:bn10388847,https://isni.org/isni/000000012122970X
https://d-nb.info/gnd/118612425,"Scribe, Eugène",,1791-12-24,1861-02-20,https://d-nb.info/gnd/4044660-8,https://d-nb.info/gnd/4044660-8,_:bn10388847,https://dbpedia.org/resource/Eug%C3%A8ne_Scribe
https://d-nb.info/gnd/118612425,"Scribe, Eugène",,1791-12-24,1861-02-20,https://d-nb.info/gnd/4044660-8,https://d-nb.info/gnd/4044660-8,_:bn10388847,http://viaf.org/viaf/19684263
https://d-nb.info/gnd/118612425,"Scribe, Eugène",,1791-12-24,1861-02-20,https://d-nb.info/gnd/4044660-8,https://d-nb.info/gnd/4044660-8,_:bn10388847,http://id.loc.gov/rwo/agents/n79004209
https://d-nb.info/gnd/118612425,"Scribe, Eugène",,1791-12-24,1861-02-20,https://d-nb.info/gnd/4044660-8,https://d-nb.info/gnd/4044660-8,_:bn10388847,http://www.wikidata.org/entity/Q319261
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,http://id.loc.gov/rwo/agents/n78095332
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,http://viaf.org/viaf/96994048
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,http://www.wikidata.org/entity/Q692
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,https://d-nb.info/gnd/1084293315
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,https://dbpedia.org/resource/William_Shakespeare
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,https://isni.org/isni/0000000121032683
https://d-nb.info/gnd/118613723,"Shakespeare, William",Engl. Dichter und Dramatiker,1564-04-23,1616-04-23,https://d-nb.info/gnd/4118849-4,https://d-nb.info/gnd/4118849-4,_:bn10390203,https://www.filmportal.de/373EB60430C64F72A002FCE502B99BD6
https://d-nb.info/gnd/118633716,"Hell, Theodor","Opernregisseur, Kritiker; russ. und sächischer Hofrat, Intendanzrat, Vizedirektor von Hoftheater und Hofkapelle, geheimer Archivsekretär; Hrsg. der ""Abendzeitung"" 1817-1843",1775-02-09,1856-09-23,,https://d-nb.info/gnd/4012995-0,_:bn761634,http://id.loc.gov/rwo/agents/n89621564
https://d-nb.info/gnd/118633716,"Hell, Theodor","Opernregisseur, Kritiker; russ. und sächischer Hofrat, Intendanzrat, Vizedirektor von Hoftheater und Hofkapelle, geheimer Archivsekretär; Hrsg. der ""Abendzeitung"" 1817-1843",1775-02-09,1856-09-23,,https://d-nb.info/gnd/4012995-0,_:bn761634,https://isni.org/isni/0000000110267364
https://d-nb.info/gnd/118633716,"Hell, Theodor","Opernregisseur, Kritiker; russ. und sächischer Hofrat, Intendanzrat, Vizedirektor von Hoftheater und Hofkapelle, geheimer Archivsekretär; Hrsg. der ""Abendzeitung"" 1817-1843",1775-02-09,1856-09-23,,https://d-nb.info/gnd/4012995-0,_:bn761634,https://dbpedia.org/resource/Theodor_Hell
https://d-nb.info/gnd/118633716,"Hell, Theodor","Opernregisseur, Kritiker; russ. und sächischer Hofrat, Intendanzrat, Vizedirektor von Hoftheater und Hofkapelle, geheimer Archivsekretär; Hrsg. der ""Abendzeitung"" 1817-1843",1775-02-09,1856-09-23,,https://d-nb.info/gnd/4012995-0,_:bn761634,https://d-nb.info/gnd/173282717
https://d-nb.info/gnd/118633716,"Hell, Theodor","Opernregisseur, Kritiker; russ. und sächischer Hofrat, Intendanzrat, Vizedirektor von Hoftheater und Hofkapelle, geheimer Archivsekretär; Hrsg. der ""Abendzeitung"" 1817-1843",1775-02-09,1856-09-23,,https://d-nb.info/gnd/4012995-0,_:bn761634,http://www.wikidata.org/entity/Q215439
https://d-nb.info/gnd/118633716,"Hell, Theodor","Opernregisseur, Kritiker; russ. und sächischer Hofrat, Intendanzrat, Vizedirektor von Hoftheater und Hofkapelle, geheimer Archivsekretär; Hrsg. der ""Abendzeitung"" 1817-1843",1775-02-09,1856-09-23,,https://d-nb.info/gnd/4012995-0,_:bn761634,http://viaf.org/viaf/51789700
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,https://www.filmportal.de/3FEFBAB3F62345E1A030B3923B527E60
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,http://viaf.org/viaf/7573044
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,https://isni.org/isni/0000000121195909
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,https://dbpedia.org/resource/Daniel_Auber
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,https://d-nb.info/gnd/1025621565
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,http://www.wikidata.org/entity/Q157672
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,http://id.loc.gov/rwo/agents/n80079937
https://d-nb.info/gnd/118646192,"Auber, Daniel-François-Esprit",,1782-01-29,1871-05-13,https://d-nb.info/gnd/4009282-3,https://d-nb.info/gnd/4044660-8,_:bn10414670,https://d-nb.info/gnd/182850455
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,http://id.loc.gov/rwo/agents/n82102584
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,http://viaf.org/viaf/46901666
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,http://www.wikidata.org/entity/Q87176
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,https://d-nb.info/gnd/1081037873
https://d-nb.info/gnd/118658166,"Benedix, Roderich","Dt. Bühnenschriftsteller; Theaterleiter bzw. -direktor, Schriftsteller",1811-01-21,1873-09-26,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4035206-7,_:bn774951,https://d-nb.info/gnd/137161042
